year,source_file,unitid,institution_name,state,metric_name,metric_group,source,source_variable_name,source_developer_friendly_name,value,source_value_raw
2018-19,MERGED2018_19_PP.csv,170639,Lake Superior State University,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,22280,22280
2018-19,MERGED2018_19_PP.csv,170639,Lake Superior State University,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2018-19,MERGED2018_19_PP.csv,170639,Lake Superior State University,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.052,0.052
2018-19,MERGED2018_19_PP.csv,170976,University of Michigan-Ann Arbor,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,16010,16010
2018-19,MERGED2018_19_PP.csv,170976,University of Michigan-Ann Arbor,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,287,287
2018-19,MERGED2018_19_PP.csv,170976,University of Michigan-Ann Arbor,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,201,201
2018-19,MERGED2018_19_PP.csv,170976,University of Michigan-Ann Arbor,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,265,265
2018-19,MERGED2018_19_PP.csv,170976,University of Michigan-Ann Arbor,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,293,293
2018-19,MERGED2018_19_PP.csv,170976,University of Michigan-Ann Arbor,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,720,720
2018-19,MERGED2018_19_PP.csv,170976,University of Michigan-Ann Arbor,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,17500,17500
2018-19,MERGED2018_19_PP.csv,170976,University of Michigan-Ann Arbor,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2018-19,MERGED2018_19_PP.csv,170976,University of Michigan-Ann Arbor,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.011,0.011
2018-19,MERGED2018_19_PP.csv,171100,Michigan State University,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,18984,18984
2018-19,MERGED2018_19_PP.csv,171100,Michigan State University,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,875,875
2018-19,MERGED2018_19_PP.csv,171100,Michigan State University,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,443,443
2018-19,MERGED2018_19_PP.csv,171100,Michigan State University,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,422,422
2018-19,MERGED2018_19_PP.csv,171100,Michigan State University,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,502,502
2018-19,MERGED2018_19_PP.csv,171100,Michigan State University,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,1108,1108
2018-19,MERGED2018_19_PP.csv,171100,Michigan State University,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,24250,24250
2018-19,MERGED2018_19_PP.csv,171100,Michigan State University,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2018-19,MERGED2018_19_PP.csv,171100,Michigan State University,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.034,0.034
2018-19,MERGED2018_19_PP.csv,171128,Michigan Technological University,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,15348,15348
2018-19,MERGED2018_19_PP.csv,171128,Michigan Technological University,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,99,99
2018-19,MERGED2018_19_PP.csv,171128,Michigan Technological University,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,83,83
2018-19,MERGED2018_19_PP.csv,171128,Michigan Technological University,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,133,133
2018-19,MERGED2018_19_PP.csv,171128,Michigan Technological University,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,159,159
2018-19,MERGED2018_19_PP.csv,171128,Michigan Technological University,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,172,172
2018-19,MERGED2018_19_PP.csv,171128,Michigan Technological University,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,25682,25682
2018-19,MERGED2018_19_PP.csv,171128,Michigan Technological University,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2018-19,MERGED2018_19_PP.csv,171128,Michigan Technological University,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.028,0.028
2018-19,MERGED2018_19_PP.csv,171137,University of Michigan-Dearborn,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,11208,11208
2018-19,MERGED2018_19_PP.csv,171137,University of Michigan-Dearborn,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,266,266
2018-19,MERGED2018_19_PP.csv,171137,University of Michigan-Dearborn,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,95,95
2018-19,MERGED2018_19_PP.csv,171137,University of Michigan-Dearborn,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,115,115
2018-19,MERGED2018_19_PP.csv,171137,University of Michigan-Dearborn,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,152,152
2018-19,MERGED2018_19_PP.csv,171137,University of Michigan-Dearborn,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,269,269
2018-19,MERGED2018_19_PP.csv,171137,University of Michigan-Dearborn,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,23750,23750
2018-19,MERGED2018_19_PP.csv,171137,University of Michigan-Dearborn,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2018-19,MERGED2018_19_PP.csv,171137,University of Michigan-Dearborn,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.059,0.059
2018-19,MERGED2018_19_PP.csv,171146,University of Michigan-Flint,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,13352,13352
2018-19,MERGED2018_19_PP.csv,171146,University of Michigan-Flint,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,178,178
2018-19,MERGED2018_19_PP.csv,171146,University of Michigan-Flint,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,77,77
2018-19,MERGED2018_19_PP.csv,171146,University of Michigan-Flint,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,85,85
2018-19,MERGED2018_19_PP.csv,171146,University of Michigan-Flint,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,100,100
2018-19,MERGED2018_19_PP.csv,171146,University of Michigan-Flint,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,154,154
2018-19,MERGED2018_19_PP.csv,171146,University of Michigan-Flint,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,26000,26000
2018-19,MERGED2018_19_PP.csv,171146,University of Michigan-Flint,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2018-19,MERGED2018_19_PP.csv,171146,University of Michigan-Flint,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.06,0.06
2018-19,MERGED2018_19_PP.csv,171456,Northern Michigan University,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,14690,14690
2018-19,MERGED2018_19_PP.csv,171456,Northern Michigan University,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,248,248
2018-19,MERGED2018_19_PP.csv,171456,Northern Michigan University,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,154,154
2018-19,MERGED2018_19_PP.csv,171456,Northern Michigan University,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,179,179
2018-19,MERGED2018_19_PP.csv,171456,Northern Michigan University,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,148,148
2018-19,MERGED2018_19_PP.csv,171456,Northern Michigan University,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,191,191
2018-19,MERGED2018_19_PP.csv,171456,Northern Michigan University,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,22000,22000
2018-19,MERGED2018_19_PP.csv,171456,Northern Michigan University,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2018-19,MERGED2018_19_PP.csv,171456,Northern Michigan University,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.085,0.085
2018-19,MERGED2018_19_PP.csv,171571,Oakland University,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,11560,11560
2018-19,MERGED2018_19_PP.csv,171571,Oakland University,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,306,306
2018-19,MERGED2018_19_PP.csv,171571,Oakland University,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,281,281
2018-19,MERGED2018_19_PP.csv,171571,Oakland University,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,299,299
2018-19,MERGED2018_19_PP.csv,171571,Oakland University,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,262,262
2018-19,MERGED2018_19_PP.csv,171571,Oakland University,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,345,345
2018-19,MERGED2018_19_PP.csv,171571,Oakland University,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,24366,24366
2018-19,MERGED2018_19_PP.csv,171571,Oakland University,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2018-19,MERGED2018_19_PP.csv,171571,Oakland University,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.044,0.044
2018-19,MERGED2018_19_PP.csv,172051,Saginaw Valley State University,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,15375,15375
2018-19,MERGED2018_19_PP.csv,172051,Saginaw Valley State University,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,198,198
2018-19,MERGED2018_19_PP.csv,172051,Saginaw Valley State University,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,112,112
2018-19,MERGED2018_19_PP.csv,172051,Saginaw Valley State University,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,161,161
2018-19,MERGED2018_19_PP.csv,172051,Saginaw Valley State University,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,213,213
2018-19,MERGED2018_19_PP.csv,172051,Saginaw Valley State University,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,186,186
