source,metric_id,metric_name,unitid,institution_name,data_year,period_label,period_type,value,value_unit,definition_reference_year,definition_variable
IPEDS,avg_ftft_student_loans,Average amount of student loans awarded to full-time first-time undergraduates,171100,Michigan State University,2020,2020-21,academic_year,8718,USD,2023,LOAN_A
IPEDS,pct_ftft_awarded_federal_student_loans,Percent of full-time first-time undergraduates awarded federal student loans,171100,Michigan State University,2020,2020-21,academic_year,39,Percent,2023,FLOAN_P
IPEDS,avg_ftft_federal_student_loans,Average amount of federal student loans awarded to full-time first-time undergraduates,171100,Michigan State University,2020,2020-21,academic_year,5259,USD,2023,FLOAN_A
IPEDS,total_price_in_state_on_campus,Total price for in-state students living on campus,171128,Michigan Technological University,2020,2020-21,academic_year,31349,USD,2023,CINSON
IPEDS,total_price_out_state_on_campus,Total price for out-of-state students living on campus,171128,Michigan Technological University,2020,2020-21,academic_year,51651,USD,2023,COTSON
IPEDS,total_price_in_state_off_campus_not_family,Total price for in-state students living off campus (not with family),171128,Michigan Technological University,2020,2020-21,academic_year,31349,USD,2023,CINSOFF
IPEDS,total_price_out_state_off_campus_not_family,Total price for out-of-state students living off campus (not with family),171128,Michigan Technological University,2020,2020-21,academic_year,51651,USD,2023,COTSOFF
IPEDS,total_price_in_state_off_campus_family,Total price for in-state students living off campus (with family),171128,Michigan Technological University,2020,2020-21,academic_year,,USD,2023,CINSFAM
IPEDS,total_price_out_state_off_campus_family,Total price for out-of-state students living off campus (with family),171128,Michigan Technological University,2020,2020-21,academic_year,,USD,2023,COTSFAM
IPEDS,percent_admitted_total,Percent admitted - total,171128,Michigan Technological University,2020,2020-21,fall,70,Percent,2023,DVADM01
IPEDS,percent_admitted_men,Percent admitted - men,171128,Michigan Technological University,2020,2020-21,fall,71,Percent,2023,DVADM02
IPEDS,percent_admitted_women,Percent admitted - women,171128,Michigan Technological University,2020,2020-21,fall,69,Percent,2023,DVADM03
IPEDS,pct_first_time_undergrads_in_state,Percent of first-time undergraduates - in-state,171128,Michigan Technological University,2020,2020-21,fall,77,Percent,2023,RMINSTTP
IPEDS,pct_first_time_undergrads_out_state,Percent of first-time undergraduates - out-of-state,171128,Michigan Technological University,2020,2020-21,fall,22,Percent,2023,RMOUSTTP
IPEDS,pct_first_time_undergrads_foreign,Percent of first-time undergraduates - foreign countries,171128,Michigan Technological University,2020,2020-21,fall,1,Percent,2023,RMFRGNCP
IPEDS,full_time_retention_rate,Full-time retention rate,171128,Michigan Technological University,2020,2020-21,fall,86,Percent,2023,RET_PCF
IPEDS,pct_students_exclusively_distance_ed,Percent of students enrolled exclusively in distance education courses,171128,Michigan Technological University,2020,2020-21,fall,4,Percent,2023,PCTDEEXC
IPEDS,pct_students_some_distance_ed,Percent of students enrolled in some but not all distance education courses,171128,Michigan Technological University,2020,2020-21,fall,46,Percent,2023,PCTDESOM
IPEDS,pct_students_no_distance_ed,Percent of students not enrolled in any distance education courses,171128,Michigan Technological University,2020,2020-21,fall,51,Percent,2023,PCTDENON
IPEDS,grad_rate_bachelors_within_4_years_total,"Graduation rate - Bachelor degree within 4 years, total",171128,Michigan Technological University,2020,2020-21,graduation_release_year,30,Percent,2023,GBA4RTT
IPEDS,grad_rate_bachelors_within_5_years_total,"Graduation rate - Bachelor degree within 5 years, total",171128,Michigan Technological University,2020,2020-21,graduation_release_year,64,Percent,2023,GBA5RTT
IPEDS,grad_rate_bachelors_within_6_years_total,"Graduation rate - Bachelor degree within 6 years, total",171128,Michigan Technological University,2020,2020-21,graduation_release_year,72,Percent,2023,GBA6RTT
IPEDS,pell_grant_recipients_overall_grad_rate_150pct,Pell Grant recipients - Overall graduation rate within 150 percent of normal time,171128,Michigan Technological University,2020,2020-21,graduation_release_year,66,Percent,2023,PGGRRTT
IPEDS,pct_ftft_awarded_federal_grant_aid,Percent of full-time first-time undergraduates awarded federal grant aid,171128,Michigan Technological University,2020,2020-21,academic_year,90,Percent,2023,FGRNT_P
IPEDS,avg_ftft_federal_grant_aid,Average amount of federal grant aid awarded to full-time first-time undergraduates,171128,Michigan Technological University,2020,2020-21,academic_year,1764,USD,2023,FGRNT_A
IPEDS,pct_ftft_awarded_pell_grants,Percent of full-time first-time undergraduates awarded Pell grants,171128,Michigan Technological University,2020,2020-21,academic_year,21,Percent,2023,PGRNT_P
IPEDS,avg_ftft_pell_grant_aid,Average amount of Pell grant aid awarded to full-time first-time undergraduates,171128,Michigan Technological University,2020,2020-21,academic_year,4628,USD,2023,PGRNT_A
IPEDS,pct_ftft_awarded_institutional_grant_aid,Percent of full-time first-time undergraduates awarded  institutional grant aid,171128,Michigan Technological University,2020,2020-21,academic_year,95,Percent,2023,IGRNT_P
IPEDS,avg_ftft_institutional_grant_aid,Average amount of institutional grant aid awarded to full-time first-time undergraduates,171128,Michigan Technological University,2020,2020-21,academic_year,11508,USD,2023,IGRNT_A
IPEDS,pct_ftft_awarded_student_loans,Percent of full-time first-time undergraduates awarded student loans,171128,Michigan Technological University,2020,2020-21,academic_year,54,Percent,2023,LOAN_P
IPEDS,avg_ftft_student_loans,Average amount of student loans awarded to full-time first-time undergraduates,171128,Michigan Technological University,2020,2020-21,academic_year,7892,USD,2023,LOAN_A
IPEDS,pct_ftft_awarded_federal_student_loans,Percent of full-time first-time undergraduates awarded federal student loans,171128,Michigan Technological University,2020,2020-21,academic_year,53,Percent,2023,FLOAN_P
IPEDS,avg_ftft_federal_student_loans,Average amount of federal student loans awarded to full-time first-time undergraduates,171128,Michigan Technological University,2020,2020-21,academic_year,5069,USD,2023,FLOAN_A
IPEDS,total_price_in_state_on_campus,Total price for in-state students living on campus,171137,University of Michigan-Dearborn,2020,2020-21,academic_year,,USD,2023,CINSON
IPEDS,total_price_out_state_on_campus,Total price for out-of-state students living on campus,171137,University of Michigan-Dearborn,2020,2020-21,academic_year,,USD,2023,COTSON
IPEDS,total_price_in_state_off_campus_not_family,Total price for in-state students living off campus (not with family),171137,University of Michigan-Dearborn,2020,2020-21,academic_year,27234,USD,2023,CINSOFF
IPEDS,total_price_out_state_off_campus_not_family,Total price for out-of-state students living off campus (not with family),171137,University of Michigan-Dearborn,2020,2020-21,academic_year,41202,USD,2023,COTSOFF
IPEDS,total_price_in_state_off_campus_family,Total price for in-state students living off campus (with family),171137,University of Michigan-Dearborn,2020,2020-21,academic_year,,USD,2023,CINSFAM
IPEDS,total_price_out_state_off_campus_family,Total price for out-of-state students living off campus (with family),171137,University of Michigan-Dearborn,2020,2020-21,academic_year,,USD,2023,COTSFAM
IPEDS,percent_admitted_total,Percent admitted - total,171137,University of Michigan-Dearborn,2020,2020-21,fall,68,Percent,2023,DVADM01
IPEDS,percent_admitted_men,Percent admitted - men,171137,University of Michigan-Dearborn,2020,2020-21,fall,69,Percent,2023,DVADM02
IPEDS,percent_admitted_women,Percent admitted - women,171137,University of Michigan-Dearborn,2020,2020-21,fall,67,Percent,2023,DVADM03
IPEDS,pct_first_time_undergrads_in_state,Percent of first-time undergraduates - in-state,171137,University of Michigan-Dearborn,2020,2020-21,fall,95,Percent,2023,RMINSTTP
IPEDS,pct_first_time_undergrads_out_state,Percent of first-time undergraduates - out-of-state,171137,University of Michigan-Dearborn,2020,2020-21,fall,4,Percent,2023,RMOUSTTP
IPEDS,pct_first_time_undergrads_foreign,Percent of first-time undergraduates - foreign countries,171137,University of Michigan-Dearborn,2020,2020-21,fall,1,Percent,2023,RMFRGNCP
IPEDS,full_time_retention_rate,Full-time retention rate,171137,University of Michigan-Dearborn,2020,2020-21,fall,82,Percent,2023,RET_PCF
IPEDS,pct_students_exclusively_distance_ed,Percent of students enrolled exclusively in distance education courses,171137,University of Michigan-Dearborn,2020,2020-21,fall,63,Percent,2023,PCTDEEXC
IPEDS,pct_students_some_distance_ed,Percent of students enrolled in some but not all distance education courses,171137,University of Michigan-Dearborn,2020,2020-21,fall,33,Percent,2023,PCTDESOM
IPEDS,pct_students_no_distance_ed,Percent of students not enrolled in any distance education courses,171137,University of Michigan-Dearborn,2020,2020-21,fall,4,Percent,2023,PCTDENON
IPEDS,grad_rate_bachelors_within_4_years_total,"Graduation rate - Bachelor degree within 4 years, total",171137,University of Michigan-Dearborn,2020,2020-21,graduation_release_year,18,Percent,2023,GBA4RTT
IPEDS,grad_rate_bachelors_within_5_years_total,"Graduation rate - Bachelor degree within 5 years, total",171137,University of Michigan-Dearborn,2020,2020-21,graduation_release_year,46,Percent,2023,GBA5RTT
IPEDS,grad_rate_bachelors_within_6_years_total,"Graduation rate - Bachelor degree within 6 years, total",171137,University of Michigan-Dearborn,2020,2020-21,graduation_release_year,55,Percent,2023,GBA6RTT
IPEDS,pell_grant_recipients_overall_grad_rate_150pct,Pell Grant recipients - Overall graduation rate within 150 percent of normal time,171137,University of Michigan-Dearborn,2020,2020-21,graduation_release_year,53,Percent,2023,PGGRRTT
IPEDS,pct_ftft_awarded_federal_grant_aid,Percent of full-time first-time undergraduates awarded federal grant aid,171137,University of Michigan-Dearborn,2020,2020-21,academic_year,43,Percent,2023,FGRNT_P
IPEDS,avg_ftft_federal_grant_aid,Average amount of federal grant aid awarded to full-time first-time undergraduates,171137,University of Michigan-Dearborn,2020,2020-21,academic_year,5325,USD,2023,FGRNT_A
IPEDS,pct_ftft_awarded_pell_grants,Percent of full-time first-time undergraduates awarded Pell grants,171137,University of Michigan-Dearborn,2020,2020-21,academic_year,36,Percent,2023,PGRNT_P
IPEDS,avg_ftft_pell_grant_aid,Average amount of Pell grant aid awarded to full-time first-time undergraduates,171137,University of Michigan-Dearborn,2020,2020-21,academic_year,5376,USD,2023,PGRNT_A
IPEDS,pct_ftft_awarded_institutional_grant_aid,Percent of full-time first-time undergraduates awarded  institutional grant aid,171137,University of Michigan-Dearborn,2020,2020-21,academic_year,84,Percent,2023,IGRNT_P
IPEDS,avg_ftft_institutional_grant_aid,Average amount of institutional grant aid awarded to full-time first-time undergraduates,171137,University of Michigan-Dearborn,2020,2020-21,academic_year,7028,USD,2023,IGRNT_A
IPEDS,pct_ftft_awarded_student_loans,Percent of full-time first-time undergraduates awarded student loans,171137,University of Michigan-Dearborn,2020,2020-21,academic_year,35,Percent,2023,LOAN_P
IPEDS,avg_ftft_student_loans,Average amount of student loans awarded to full-time first-time undergraduates,171137,University of Michigan-Dearborn,2020,2020-21,academic_year,5687,USD,2023,LOAN_A
IPEDS,pct_ftft_awarded_federal_student_loans,Percent of full-time first-time undergraduates awarded federal student loans,171137,University of Michigan-Dearborn,2020,2020-21,academic_year,34,Percent,2023,FLOAN_P
IPEDS,avg_ftft_federal_student_loans,Average amount of federal student loans awarded to full-time first-time undergraduates,171137,University of Michigan-Dearborn,2020,2020-21,academic_year,5183,USD,2023,FLOAN_A
IPEDS,total_price_in_state_on_campus,Total price for in-state students living on campus,171146,University of Michigan-Flint,2020,2020-21,academic_year,26438,USD,2023,CINSON
IPEDS,total_price_out_state_on_campus,Total price for out-of-state students living on campus,171146,University of Michigan-Flint,2020,2020-21,academic_year,38240,USD,2023,COTSON
IPEDS,total_price_in_state_off_campus_not_family,Total price for in-state students living off campus (not with family),171146,University of Michigan-Flint,2020,2020-21,academic_year,25180,USD,2023,CINSOFF
IPEDS,total_price_out_state_off_campus_not_family,Total price for out-of-state students living off campus (not with family),171146,University of Michigan-Flint,2020,2020-21,academic_year,36982,USD,2023,COTSOFF
IPEDS,total_price_in_state_off_campus_family,Total price for in-state students living off campus (with family),171146,University of Michigan-Flint,2020,2020-21,academic_year,,USD,2023,CINSFAM
IPEDS,total_price_out_state_off_campus_family,Total price for out-of-state students living off campus (with family),171146,University of Michigan-Flint,2020,2020-21,academic_year,,USD,2023,COTSFAM
IPEDS,percent_admitted_total,Percent admitted - total,171146,University of Michigan-Flint,2020,2020-21,fall,77,Percent,2023,DVADM01
IPEDS,percent_admitted_men,Percent admitted - men,171146,University of Michigan-Flint,2020,2020-21,fall,76,Percent,2023,DVADM02
IPEDS,percent_admitted_women,Percent admitted - women,171146,University of Michigan-Flint,2020,2020-21,fall,78,Percent,2023,DVADM03
IPEDS,pct_first_time_undergrads_in_state,Percent of first-time undergraduates - in-state,171146,University of Michigan-Flint,2020,2020-21,fall,99,Percent,2023,RMINSTTP
